fips,location,county,state,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung,year,days_with_aqi,good_days,moderate_days,unhealthy_for_sensitive_groups_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,x90th_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_pm2_5,days_pm10,lat,long,distance_to_nearest_plant,name_of_nearest_plant,name,is_plant
19049,"Dallas County, Iowa",Dallas,Iowa,52,47.73,0.81,-54.83,5.7,105.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6849,-94.0398,140265.05210014517,Ottumwa Generating Station,NA,0
19051,"Davis County, Iowa",Davis,Iowa,48.9,46.16,0.87,-52.23,4.66,84.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7477,-92.4097,40751.154477297816,Ottumwa Generating Station,NA,0
19053,"Decatur County, Iowa",Decatur,Iowa,60.2,68.44,1.07,-47.39,5.52,107.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7377,-93.7863,111166.88665494754,Ottumwa Generating Station,NA,0
19055,"Delaware County, Iowa",Delaware,Iowa,46,41.72,1.08,-46.80,5.97,111.36,2014,126,95,31,0,0,0,0,77,56,32,0,0,0,122,4,42.4712,-91.3673,62736.62357176075,Prairie Creek Generating Station,NA,0
19057,"Des Moines County, Iowa",Des Moines,Iowa,62,73.45,1.25,-36.75,6.06,96.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9232,-91.1815,44468.16571139563,Louisa Generating Station,NA,0
19059,"Dickinson County, Iowa",Dickinson,Iowa,44,48.23,1.09,-49.00,4.95,114.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.378,-95.1508,154199.892316546,George Neal Station North,NA,0
19061,"Dubuque County, Iowa",Dubuque,Iowa,52.1,43.45,1.16,-39.91,6.2,101.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4688,-90.8825,85452.3860658375,Prairie Creek Generating Station,NA,0
19063,"Emmet County, Iowa",Emmet,Iowa,47.6,47.17,1.22,-46.22,5.44,124.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3781,-94.6785,181754.7490244634,George Neal Station North,NA,0
19065,"Fayette County, Iowa",Fayette,Iowa,49.6,59.45,1.21,-37.14,6,125.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8626,-91.8443,76324.13788841499,Lansing power station,NA,0
19067,"Floyd County, Iowa",Floyd,Iowa,51.8,55.18,1.04,-43.14,4.85,105.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0599,-92.789,135449.0706424525,Lansing power station,NA,0
19069,"Franklin County, Iowa",Franklin,Iowa,44.8,65.83,1.14,-39.95,5.15,126.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7325,-93.2625,157877.4459771239,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
19071,"Fremont County, Iowa",Fremont,Iowa,75.9,74.26,2.14,-45.72,6.57,110.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7456,-95.6047,19892.423049852114,Nebraska City Station,NA,0
19073,"Greene County, Iowa",Greene,Iowa,53.3,96.33,1.1,-46.00,5.94,133.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0363,-94.3968,151022.32845552574,North Omaha Station,NA,0
19075,"Grundy County, Iowa",Grundy,Iowa,42.8,52.75,1.04,-42.02,5.4,134.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4019,-92.7914,105581.78097872458,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
19077,"Guthrie County, Iowa",Guthrie,Iowa,52.9,59.34,1.21,-51.18,4.95,100.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6837,-94.5011,124877.5749684241,Walter Scott Jr. Energy Center,NA,0
19079,"Hamilton County, Iowa",Hamilton,Iowa,53.3,79.91,1.32,-40.58,7.04,150.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3838,-93.7068,171998.8404859233,Ottumwa Generating Station,NA,0
19081,"Hancock County, Iowa",Hancock,Iowa,45.5,82.34,0.99,-48.54,4.9,128.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0819,-93.7343,200131.95560866696,John Madgett Station,NA,0
19083,"Hardin County, Iowa",Hardin,Iowa,45.2,50.5,1.26,-41.88,5.55,125.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3839,-93.2404,138191.9505098676,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
19085,"Harrison County, Iowa",Harrison,Iowa,70.3,82.36,1.48,-48.33,4.99,102.01,2014,212,186,26,0,0,0,0,90,54,38,0,0,212,0,0,41.6829,-95.8168,40703.759047407184,North Omaha Station,NA,0
19087,"Henry County, Iowa",Henry,Iowa,52.5,76.79,1.18,-33.64,5.78,113.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.988,-91.5445,52701.79458997554,Louisa Generating Station,NA,0
19089,"Howard County, Iowa",Howard,Iowa,36.3,20.54,0.93,-51.60,5.11,110.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3568,-92.3172,93359.6933384364,Lansing power station,NA,0
19091,"Humboldt County, Iowa",Humboldt,Iowa,54.9,82.86,0.94,-47.54,5.63,129.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7765,-94.2072,184811.10223071728,George Neal Station South,NA,0
19093,"Ida County, Iowa",Ida,Iowa,53.9,71.94,1.05,-50.28,5.23,126.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3869,-95.5135,70636.66895918676,George Neal Station South,NA,0
19095,"Iowa County, Iowa",Iowa,Iowa,41.4,35.96,1.11,-41.98,5.36,106.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6863,-92.0655,41156.44961540033,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
19097,"Jackson County, Iowa",Jackson,Iowa,53.8,29.16,1.06,-44.68,4.91,84.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1717,-90.5743,49310.28296226274,Archer Daniels Midland Clinton Power Plant,NA,0
19099,"Jasper County, Iowa",Jasper,Iowa,54.1,67.1,0.94,-47.82,6.17,114.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.686,-93.0538,77519.47361964553,Ottumwa Generating Station,NA,0
19101,"Jefferson County, Iowa",Jefferson,Iowa,45.1,30.04,0.98,-45.94,4.89,95.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0318,-91.9489,51462.629165915445,Ottumwa Generating Station,NA,0
19103,"Johnson County, Iowa",Johnson,Iowa,42.5,21.1,0.93,-49.30,5.65,106.28,2014,364,262,101,1,0,0,0,108,61,35,0,0,0,359,5,41.6715,-91.5881,29288.9278883697,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
19105,"Jones County, Iowa",Jones,Iowa,52.1,38.94,1.16,-43.66,5.64,101.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1212,-91.1315,46398.608440791315,Prairie Creek Generating Station,NA,0
19107,"Keokuk County, Iowa",Keokuk,Iowa,54.5,39.72,0.97,-52.01,5.03,79.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3365,-92.1786,41220.87023159839,Ottumwa Generating Station,NA,0
19109,"Kossuth County, Iowa",Kossuth,Iowa,46.4,58.04,1,-51.16,5.04,118.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2041,-94.2067,202973.83264277063,George Neal Station North,NA,0
19111,"Lee County, Iowa",Lee,Iowa,68.2,100.42,1.53,-24.25,4.94,90.53,2014,121,83,38,0,0,0,0,97,64,36,0,0,0,121,0,40.642,-91.4793,81800.29239700842,Louisa Generating Station,NA,0
19113,"Linn County, Iowa",Linn,Iowa,61.2,39.09,1.06,-43.01,5.94,101.09,2014,365,249,115,1,0,0,0,112,64,43,0,0,131,232,2,42.079,-91.599,15387.320417074803,Prairie Creek Generating Station,NA,0
19115,"Louisa County, Iowa",Louisa,Iowa,57.6,52.46,1.1,-43.58,5.86,107.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2185,-91.2596,17783.50229610634,Louisa Generating Station,NA,0
19117,"Lucas County, Iowa",Lucas,Iowa,47.5,49.79,1,-52.89,5.23,96.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0294,-93.3277,65395.40922749563,Ottumwa Generating Station,NA,0
19119,"Lyon County, Iowa",Lyon,Iowa,39.3,38.44,1.06,-51.77,5.21,126.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3805,-96.2102,117994.9834557678,George Neal Station North,NA,0
19121,"Madison County, Iowa",Madison,Iowa,54.4,61.74,0.89,-50.53,6.32,117.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3307,-94.0156,125195.26797021292,Ottumwa Generating Station,NA,0
19123,"Mahaska County, Iowa",Mahaska,Iowa,46.2,52.85,1.01,-51.67,4.27,81.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3352,-92.6409,27340.6372462093,Ottumwa Generating Station,NA,0
19125,"Marion County, Iowa",Marion,Iowa,48.7,34.9,0.93,-50.24,5.21,89.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3344,-93.0994,52683.415031418495,Ottumwa Generating Station,NA,0
19127,"Marshall County, Iowa",Marshall,Iowa,84.5,101.37,1.24,-32.97,6.8,145.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0358,-92.9988,109463.41877387128,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
19129,"Mills County, Iowa",Mills,Iowa,66.2,69,1.88,-41.04,5.58,122.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0334,-95.6213,24485.489871651567,Walter Scott Jr. Energy Center,NA,0
19131,"Mitchell County, Iowa",Mitchell,Iowa,31.3,10.15,0.84,-51.78,4.52,97.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3564,-92.789,126836.47662269697,John Madgett Station,NA,0
19133,"Monona County, Iowa",Monona,Iowa,67.7,85.23,1.25,-46.63,5.98,127.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0516,-95.9599,43199.199251233906,George Neal Station South,NA,0
19135,"Monroe County, Iowa",Monroe,Iowa,64.7,69.54,1.15,-50.13,5.37,82.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0298,-92.869,27454.816254889476,Ottumwa Generating Station,NA,0
19137,"Montgomery County, Iowa",Montgomery,Iowa,82.4,94.02,1.89,-32.98,6.67,127.02,2014,364,267,96,1,0,0,0,107,59,41,0,0,139,225,0,41.0302,-95.1563,59638.716957238525,Walter Scott Jr. Energy Center,NA,0
19139,"Muscatine County, Iowa",Muscatine,Iowa,60.5,33.94,1.18,-39.33,5.78,104.4,2014,365,225,135,5,0,0,0,135,74,43,0,0,0,363,2,41.4839,-91.1127,11464.442906979108,Muscatine Generating Station,NA,0
19141,"O'Brien County, Iowa",O'Brien,Iowa,50.1,61.2,1.49,-38.78,6.12,151.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0838,-95.6249,104549.5381442682,George Neal Station North,NA,0
19143,"Osceola County, Iowa",Osceola,Iowa,32.8,21.96,1.02,-55.54,4.28,104.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3786,-95.6237,132334.42399403802,George Neal Station North,NA,0
19145,"Page County, Iowa",Page,Iowa,70.3,75.81,2.09,-34.53,6.12,123.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7391,-95.1502,54300.26998904096,Nebraska City Station,NA,0
19147,"Palo Alto County, Iowa",Palo Alto,Iowa,57.9,72.46,1.15,-48.08,4.8,116.28,2014,356,273,83,0,0,0,0,94,61,40,0,0,121,235,0,43.0821,-94.6781,162882.08309664947,George Neal Station North,NA,0
19149,"Plymouth County, Iowa",Plymouth,Iowa,42.7,37.4,0.92,-53.61,5.32,126.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7378,-96.2141,47781.39397316036,George Neal Station North,NA,0
19151,"Pocahontas County, Iowa",Pocahontas,Iowa,55.9,81.31,1.19,-47.49,5.9,130.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7342,-94.6787,146551.77107568685,George Neal Station South,NA,0
19153,"Polk County, Iowa",Polk,Iowa,66.4,79.39,0.86,-47.79,6.37,119.21,2014,365,288,77,0,0,0,0,93,58,38,0,30,119,213,3,41.6854,-93.5734,107308.41485570636,Ottumwa Generating Station,NA,0
19155,"Pottawattamie County, Iowa",Pottawattamie,Iowa,82.4,90.46,1.48,-43.86,7.32,142.2,2014,119,94,24,1,0,0,0,111,58,35,0,0,0,109,10,41.3366,-95.5423,30177.49538042823,Walter Scott Jr. Energy Center,NA,0
19157,"Poweshiek County, Iowa",Poweshiek,Iowa,62.4,95.35,1.08,-43.75,5.06,111.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6864,-92.5315,65408.195828794414,Ottumwa Generating Station,NA,0
19159,"Ringgold County, Iowa",Ringgold,Iowa,49.9,59.29,0.96,-52.02,5.14,106.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7352,-94.244,129921.36959174323,Nebraska City Station,NA,0
19161,"Sac County, Iowa",Sac,Iowa,56.1,80.64,1.08,-49.47,4.9,113.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3862,-95.1054,104042.75888540572,George Neal Station South,NA,0
19163,"Scott County, Iowa",Scott,Iowa,62.9,20.88,1.17,-43.43,6,89.83,2014,365,121,240,4,0,0,0,111,78,56,0,0,45,216,104,41.6371,-90.6232,40021.3693789165,Archer Daniels Midland Clinton Power Plant,NA,0
19165,"Shelby County, Iowa",Shelby,Iowa,44.3,44.63,1.62,-43.47,5.17,120.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6851,-95.3102,66186.60435142936,North Omaha Station,NA,0
19167,"Sioux County, Iowa",Sioux,Iowa,36,31.23,1,-51.81,4.75,124.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0826,-96.1779,85703.64453610693,George Neal Station North,NA,0
19169,"Story County, Iowa",Story,Iowa,41.9,65.58,0.76,-48.65,5.16,125.57,2014,214,190,24,0,0,0,0,90,51,37,0,0,214,0,0,42.0362,-93.465,128940.86572093357,Ottumwa Generating Station,NA,0
19171,"Tama County, Iowa",Tama,Iowa,54.6,66.45,1.05,-42.80,6.12,139.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0798,-92.5326,72190.49455125637,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
19173,"Taylor County, Iowa",Taylor,Iowa,61.6,58.4,1.55,-46.81,6.51,110.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7374,-94.6964,91967.45746552128,Nebraska City Station,NA,0
19175,"Union County, Iowa",Union,Iowa,62.3,69.81,1.08,-47.23,6.31,116.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0277,-94.2424,135082.2052643875,Walter Scott Jr. Energy Center,NA,0
19177,"Van Buren County, Iowa",Van Buren,Iowa,52.1,62.31,1.15,-41.14,4.53,88.92,2014,358,245,113,0,0,0,0,92,62,41,0,0,107,250,1,40.7532,-91.95,63719.278165097705,Ottumwa Generating Station,NA,0
19179,"Wapello County, Iowa",Wapello,Iowa,66.7,48.67,1.2,-44.05,5.94,81.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0306,-92.4095,14318.430032030568,Ottumwa Generating Station,NA,0
19181,"Warren County, Iowa",Warren,Iowa,66,83.84,0.74,-50.90,6.77,127.36,2014,213,199,14,0,0,0,0,100,49,35,0,0,213,0,0,41.3343,-93.5615,88403.83495447272,Ottumwa Generating Station,NA,0
19183,"Washington County, Iowa",Washington,Iowa,54.4,60.03,0.95,-46.17,5.56,104.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3356,-91.7179,52323.47073785782,Louisa Generating Station,NA,0
19185,"Wayne County, Iowa",Wayne,Iowa,54.9,49.05,1.12,-50.85,5.15,96.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7395,-93.3274,76267.8000815922,Ottumwa Generating Station,NA,0
19187,"Webster County, Iowa",Webster,Iowa,91.3,170.55,1.27,-34.60,7.54,156.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4279,-94.1818,180206.88362203573,George Neal Station South,NA,0
19189,"Winnebago County, Iowa",Winnebago,Iowa,37.4,53.08,1.14,-47.24,4.8,127.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3776,-93.7342,179154.3291388545,John Madgett Station,NA,0
19191,"Winneshiek County, Iowa",Winneshiek,Iowa,41.7,36.13,0.99,-51.06,6.14,119.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2907,-91.8437,55211.71470446176,Lansing power station,NA,0
19193,"Woodbury County, Iowa",Woodbury,Iowa,78.2,92.65,1.19,-46.18,6.13,127.39,2014,123,105,16,2,0,0,0,108,54,29,0,0,0,115,8,42.3897,-96.0448,28032.402385742287,George Neal Station South,NA,0
19195,"Worth County, Iowa",Worth,Iowa,42.3,43.5,1.1,-43.58,5.63,123.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3774,-93.2609,149645.49744186664,John Madgett Station,NA,0
19197,"Wright County, Iowa",Wright,Iowa,50.9,90.23,1.1,-42.57,6.04,143.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7331,-93.7352,191248.91173017232,Archer Daniels Midland Cedar Rapids Power Plant,NA,0
20001,"Allen County, Kansas",Allen,Kansas,70,68.46,1.11,-36.83,5.63,90.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8857,-95.3014,77072.31736625308,La Cygne Generating Station,NA,0
20003,"Anderson County, Kansas",Anderson,Kansas,59.5,71.59,0.93,-42.92,4.72,85.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2142,-95.2933,58579.43649335154,La Cygne Generating Station,NA,0
20005,"Atchison County, Kansas",Atchison,Kansas,75.6,83.73,1.3,-30.59,7.64,126.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5318,-95.3135,30192.35495144742,Iatan Generating Station,NA,0
20007,"Barber County, Kansas",Barber,Kansas,70.5,86.9,1.24,-45.96,4.46,90.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2289,-98.6848,169069.53417702863,Sooner Generating Station,NA,0
20009,"Barton County, Kansas",Barton,Kansas,59.5,71.44,1.17,-42.61,5.29,85.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.479,-98.7565,203400.39913126035,Holcomb Station,NA,0
20011,"Bourbon County, Kansas",Bourbon,Kansas,68.5,78.19,1.02,-37.08,5.15,87.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8552,-94.8493,57546.73915660545,La Cygne Generating Station,NA,0
20013,"Brown County, Kansas",Brown,Kansas,66.5,83.82,1.36,-31.52,6.74,128.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8265,-95.5642,65513.251576720715,Iatan Generating Station,NA,0
20015,"Butler County, Kansas",Butler,Kansas,81.3,111.98,1.05,-36.03,5.69,103.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7812,-96.839,148456.90104158604,Sooner Generating Station,NA,0
20017,"Chase County, Kansas",Chase,Kansas,62.3,81.57,1.01,-41.37,4.78,96.35,2014,120,107,12,0,1,0,0,153,53,25,0,0,0,120,0,38.302,-96.594,116945.32838896524,Jeffrey Energy Center,NA,0
20019,"Chautauqua County, Kansas",Chautauqua,Kansas,58.3,84.97,1.2,-34.99,4.16,100.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.15,-96.2454,93943.65846888274,Northeastern Station,NA,0
20021,"Cherokee County, Kansas",Cherokee,Kansas,92.2,100.85,1.09,-35.84,5.09,82.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1693,-94.8463,105355.50718938628,Flint Creek Power Plant,NA,0
20023,"Cheyenne County, Kansas",Cheyenne,Kansas,51,48.21,0.97,-57.22,3.86,96.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7859,-101.7319,152305.20322440373,Gerald Gentleman Station,NA,0
20025,"Clark County, Kansas",Clark,Kansas,57.3,66.53,1.13,-42.90,4.15,90.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2355,-99.8203,127715.7915708844,Holcomb Station,NA,0
20027,"Clay County, Kansas",Clay,Kansas,64.5,74.7,1.28,-48.72,5.57,92.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3497,-97.1652,90736.8157356123,Jeffrey Energy Center,NA,0
20029,"Cloud County, Kansas",Cloud,Kansas,63.6,79.46,1.38,-43.54,4.99,95.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4803,-97.6492,133817.42193575425,Jeffrey Energy Center,NA,0
20031,"Coffey County, Kansas",Coffey,Kansas,67.1,75.84,0.97,-40.43,4.94,91.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2369,-95.7341,94714.78283942434,Lawrence Energy Center,NA,0
20033,"Comanche County, Kansas",Comanche,Kansas,59.6,92.54,1.23,-39.25,4.05,99.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1913,-99.2718,171209.78916414853,Holcomb Station,NA,0
20035,"Cowley County, Kansas",Cowley,Kansas,74.8,95.06,1.23,-30.57,5.4,112.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2377,-96.8375,89007.36847001956,Sooner Generating Station,NA,0
20037,"Crawford County, Kansas",Crawford,Kansas,73.2,61.12,1.06,-36.74,5.91,93.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5073,-94.8518,95062.00546984829,La Cygne Generating Station,NA,0
20039,"Decatur County, Kansas",Decatur,Kansas,61.2,64.25,1.49,-48.77,5.43,106.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7847,-100.4599,155102.02083975088,Gerald Gentleman Station,NA,0
20041,"Dickinson County, Kansas",Dickinson,Kansas,67.8,78.73,1.22,-43.87,5.47,86.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8665,-97.1527,101109.03102743567,Jeffrey Energy Center,NA,0
20043,"Doniphan County, Kansas",Doniphan,Kansas,71.8,55.32,1.34,-40.02,5.47,87.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7881,-95.1468,40518.36266976959,Iatan Generating Station,NA,0
20045,"Douglas County, Kansas",Douglas,Kansas,55.9,42.86,0.92,-42.54,7.8,124.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8847,-95.2926,13880.29083385246,Lawrence Energy Center,NA,0
20047,"Edwards County, Kansas",Edwards,Kansas,64.9,73.93,1,-47.88,4.52,87.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8876,-99.3121,146090.7021962874,Holcomb Station,NA,0
20049,"Elk County, Kansas",Elk,Kansas,55.9,72.15,1.07,-42.45,4.49,86.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4537,-96.2441,123915.15059348782,Northeastern Station,NA,0
20051,"Ellis County, Kansas",Ellis,Kansas,61.1,72.66,1.06,-49.10,6.41,100.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9147,-99.3173,181157.93598024553,Holcomb Station,NA,0
20053,"Ellsworth County, Kansas",Ellsworth,Kansas,56.4,69.93,1.16,-45.51,5.47,98.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6966,-98.2048,192447.5447959559,Jeffrey Energy Center,NA,0
20055,"Finney County, Kansas",Finney,Kansas,54.6,42.98,0.99,-49.44,5.56,96.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0443,-100.737,24220.358409017343,Holcomb Station,NA,0
20057,"Ford County, Kansas",Ford,Kansas,69.5,68.02,1.27,-42.83,5.06,94.81,2014,365,362,3,0,0,0,0,69,24,7,0,0,0,0,365,37.6917,-99.888,99113.18304024942,Holcomb Station,NA,0
20059,"Franklin County, Kansas",Franklin,Kansas,75.8,71.56,1.08,-34.76,5.76,93.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5645,-95.2859,49303.52236522682,Lawrence Energy Center,NA,0
