FIPS,Location,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung
4017,"Navajo County, Arizona",50.9,21.63,1.12,-60.30,6.74,77.23
4019,"Pima County, Arizona",49.9,-19.55,1.28,-72.56,5.13,70.78
4021,"Pinal County, Arizona",50.2,-24.15,1.07,-70.98,4.66,42.94
4023,"Santa Cruz County, Arizona",30.1,-25.42,0.95,-75.48,4.41,73.45
4025,"Yavapai County, Arizona",56.8,0.49,1.36,-63.81,4.70,72.37
4027,"Yuma County, Arizona",45.0,-15.64,0.92,-67.35,4.03,48.03
41,Oregon,55.3,22.62,1.40,-52.40,6.38,130.34
41001,"Baker County, Oregon",70.4,38.65,1.36,-52.13,5.72,123.58
41003,"Benton County, Oregon",39.5,-1.62,0.86,-59.47,5.93,119.06
41005,"Clackamas County, Oregon",47.2,12.5,1.28,-56.93,6.38,123.86
41007,"Clatsop County, Oregon",51.9,17.92,1.40,-46.91,5.72,134.66
41009,"Columbia County, Oregon",64.9,29.91,1.40,-48.45,6.17,132.07
41011,"Coos County, Oregon",69.9,45.65,1.68,-44.39,6.02,114.56
41013,"Crook County, Oregon",70.6,49.77,2.18,-44.92,6.22,113.87
41015,"Curry County, Oregon",60.5,55.63,1.33,-49.31,5.44,127.97
41017,"Deschutes County, Oregon",52.7,14.61,1.16,-61.40,7.72,118.11
41019,"Douglas County, Oregon",68.5,29.89,1.65,-50.75,6.25,123.58
41021,"Gilliam County, Oregon",49.8,13.03,1.39,-55.25,4.81,98.18
41023,"Grant County, Oregon",62.9,32.39,1.74,-47.47,5.12,103.92
41025,"Harney County, Oregon",76.0,17.22,1.62,-52.84,6.08,92.69
41027,"Hood River County, Oregon",46.8,3.95,1.22,-54.33,5.68,122.63
41029,"Jackson County, Oregon",59.7,39.59,1.45,-48.63,5.84,130.62
41031,"Jefferson County, Oregon",68.8,47.42,1.74,-46.18,8.41,150.74
41033,"Josephine County, Oregon",65.6,47.79,1.38,-53.60,6.72,141.64
41035,"Klamath County, Oregon",77.4,55.68,2.03,-51.71,7.52,137.43
41037,"Lake County, Oregon",64.3,39.31,1.38,-53.19,5.37,121.52
41039,"Lane County, Oregon",60.0,30.48,1.62,-44.33,6.68,142.79
41041,"Lincoln County, Oregon",66.0,56.25,1.45,-49.05,6.28,128.72
41043,"Linn County, Oregon",61.3,45.72,1.70,-42.29,8.07,155.55
41045,"Malheur County, Oregon",66.2,47.34,1.31,-49.72,5.49,123.72
41047,"Marion County, Oregon",54.7,34.03,1.45,-43.06,6.49,129.34
41049,"Morrow County, Oregon",59.1,22.3,1.34,-54.14,5.39,107.84
41051,"Multnomah County, Oregon",53.9,12.07,1.39,-57.83,6.40,120.87
41053,"Polk County, Oregon",44.5,28.6,1.14,-50.19,5.58,138.47
41055,"Sherman County, Oregon",50.6,18.7,1.23,-58.57,4.40,100.87
41057,"Tillamook County, Oregon",65.1,36.02,1.87,-45.72,5.84,132.43
41059,"Umatilla County, Oregon",63.6,22.17,1.76,-45.02,5.98,117.33
41061,"Union County, Oregon",66.7,18.77,1.27,-49.67,5.44,110.18
41063,"Wallowa County, Oregon",43.3,11.85,1.28,-53.52,4.39,98.55
41065,"Wasco County, Oregon",71.3,42.39,1.74,-45.22,5.79,120.65
41067,"Washington County, Oregon",38.1,-8.51,1.14,-52.13,5.89,139.6
41069,"Wheeler County, Oregon",61.1,26.56,1.58,-53.72,5.09,111.7
41071,"Yamhill County, Oregon",50.7,22.42,1.27,-50.00,6.96,158.94
42,Pennsylvania,49.9,11.11,1.05,-36.14,5.50,128.03
42001,"Adams County, Pennsylvania",46.6,29.53,0.98,-33.62,4.81,121.89
42003,"Allegheny County, Pennsylvania",48.8,27.82,0.96,-30.63,5.39,128.32
42005,"Armstrong County, Pennsylvania",56.6,41.24,0.86,-41.91,4.51,112.52
42007,"Beaver County, Pennsylvania",53.1,45.52,1.08,-30.45,5.81,131.61
42009,"Bedford County, Pennsylvania",43.9,4.23,0.62,-52.38,4.90,104.63
42011,"Berks County, Pennsylvania",47.6,28.73,1.43,-45.18,5.58,147.02
42013,"Blair County, Pennsylvania",55.7,23.67,0.79,-41.20,5.25,127.59
42015,"Bradford County, Pennsylvania",62.9,31.9,0.89,-42.98,7.45,123.73
42017,"Bucks County, Pennsylvania",48.7,15.04,0.81,-35.60,6.28,152.71
42019,"Butler County, Pennsylvania",56.7,47.58,0.80,-37.52,6.00,145.68
42021,"Cambria County, Pennsylvania",51.3,-11.64,0.66,-50.12,5.17,108.1
42023,"Cameron County, Pennsylvania",53.4,22.42,0.82,-49.39,4.31,88.16
42025,"Carbon County, Pennsylvania",51.2,-19.04,0.90,-38.99,3.41,100.48
42027,"Centre County, Pennsylvania",42.7,1.57,0.75,-51.79,4.92,107.13
42029,"Chester County, Pennsylvania",40.4,-2.37,0.60,-53.19,5.97,157.82
42031,"Clarion County, Pennsylvania",62.6,50.67,1.21,-38.16,4.83,113.85
42033,"Clearfield County, Pennsylvania",62.1,23.64,0.88,-43.54,4.84,112.32
42035,"Clinton County, Pennsylvania",54.6,12.61,0.98,-47.33,4.65,85.63
42037,"Columbia County, Pennsylvania",47.3,-9.08,0.76,-48.69,4.03,78.7
42039,"Crawford County, Pennsylvania",62.8,48.42,0.87,-41.34,6.20,102.89
42041,"Cumberland County, Pennsylvania",48.0,16.13,0.78,-40.67,5.05,109.05
42043,"Dauphin County, Pennsylvania",43.4,-5.94,0.91,-40.57,4.71,105.71
42045,"Delaware County, Pennsylvania",53.6,24.72,0.99,-24.98,7.33,198.73
42047,"Elk County, Pennsylvania",53.1,36.57,0.86,-45.82,4.18,91.99
42049,"Erie County, Pennsylvania",59.4,46.28,0.86,-38.62,6.30,111.5
42051,"Fayette County, Pennsylvania",61.8,35.69,1.06,-38.46,5.36,109.3
42053,"Forest County, Pennsylvania",69.1,48.8,1.34,-29.15,6.18,126.35
42055,"Franklin County, Pennsylvania",50.7,25.91,0.97,-30.82,6.04,143.06
42057,"Fulton County, Pennsylvania",41.9,4.8,0.80,-45.74,5.48,119.06
42059,"Greene County, Pennsylvania",79.4,86.21,0.82,-41.52,4.75,119.52
42061,"Huntingdon County, Pennsylvania",49.9,14.17,0.90,-43.41,5.38,120
42063,"Indiana County, Pennsylvania",43.3,1.83,0.72,-44.04,4.89,106.94
42065,"Jefferson County, Pennsylvania",60.8,37.47,0.88,-44.70,5.58,107.64
42067,"Juniata County, Pennsylvania",46.8,3.25,0.87,-47.49,4.26,93.32
42069,"Lackawanna County, Pennsylvania",56.5,-4.76,1.17,-29.90,5.25,117.03
42071,"Lancaster County, Pennsylvania",43.3,16.37,0.77,-43.87,5.40,145.95
42073,"Lawrence County, Pennsylvania",54.8,74.05,0.81,-40.83,6.70,125.85
42075,"Lebanon County, Pennsylvania",49.7,14.85,0.90,-36.06,5.25,147.5
42077,"Lehigh County, Pennsylvania",42.2,26.49,0.89,-36.90,4.42,136.36
42079,"Luzerne County, Pennsylvania",50.9,-47.21,1.11,-41.13,3.84,76.34
42081,"Lycoming County, Pennsylvania",57.8,26,1.41,-37.15,4.98,102.8
42083,"McKean County, Pennsylvania",67.9,53.64,0.92,-42.41,4.61,89.08
42085,"Mercer County, Pennsylvania",56.4,53.14,0.98,-38.70,5.76,116.82
42087,"Mifflin County, Pennsylvania",60.2,49.64,1.48,-34.04,4.80,126.64
42089,"Monroe County, Pennsylvania",52.0,7.41,1.22,-31.40,4.55,102.85
42091,"Montgomery County, Pennsylvania",43.3,14.33,0.79,-39.18,6.50,161.45
42093,"Montour County, Pennsylvania",51.0,18.2,1.07,-42.97,5.89,107.41
42095,"Northampton County, Pennsylvania",40.0,-0.11,0.90,-37.99,5.36,132.12
42097,"Northumberland County, Pennsylvania",54.4,-13.59,0.81,-46.70,4.50,105.48
42099,"Perry County, Pennsylvania",54.2,14.98,0.89,-42.12,4.72,104.4
42101,"Philadelphia County, Pennsylvania",50.0,15.14,2.10,-18.01,5.73,118.73
42103,"Pike County, Pennsylvania",38.9,-12.08,0.81,-49.47,3.90,83.81
42105,"Potter County, Pennsylvania",58.7,19.63,0.93,-46.32,5.09,89.31
42107,"Schuylkill County, Pennsylvania",58.9,-49.67,0.93,-43.29,3.85,101.07
42109,"Snyder County, Pennsylvania",47.1,13.39,0.95,-42.54,4.95,103.2
42111,"Somerset County, Pennsylvania",54.1,2.44,0.76,-48.43,5.48,113.58
42113,"Sullivan County, Pennsylvania",58.0,10.95,1.01,-48.48,4.54,77.94
42115,"Susquehanna County, Pennsylvania",59.4,26.1,1.14,-39.03,5.04,88.76
42117,"Tioga County, Pennsylvania",58.1,31.62,0.92,-40.11,6.30,111.56
42119,"Union County, Pennsylvania",38.8,-4.44,0.98,-45.80,4.97,102.93
42121,"Venango County, Pennsylvania",64.7,24.2,1.23,-43.07,6.25,108.21
42123,"Warren County, Pennsylvania",60.2,39.66,0.77,-46.10,5.40,90.57
42125,"Washington County, Pennsylvania",58.0,39.65,0.85,-43.08,5.24,117.44
42127,"Wayne County, Pennsylvania",49.2,13.28,1.18,-36.67,4.99,96.82
42129,"Westmoreland County, Pennsylvania",49.9,33.74,0.87,-40.21,5.08,103.51
42131,"Wyoming County, Pennsylvania",51.1,11.17,0.91,-46.36,4.03,84.47
42133,"York County, Pennsylvania",46.1,30.2,0.93,-35.83,5.21,131.65
44,Rhode Island,47.2,33.06,0.73,-54.05,5.53,150.81
44001,"Bristol County, Rhode Island",39.7,9.37,0.61,-58.73,5.35,133.66
44003,"Kent County, Rhode Island",54.6,52.86,0.62,-50.20,4.96,139.66
44005,"Newport County, Rhode Island",39.2,25.81,0.49,-59.27,5.79,162.78
44007,"Providence County, Rhode Island",46.8,31.33,0.82,-53.09,5.62,152.64
44009,"Washington County, Rhode Island",47.9,27.19,0.68,-52.00,5.80,154.47
45,South Carolina,63.5,65.13,1.56,-34.83,7.04,102.75
45001,"Abbeville County, South Carolina",59.2,78.1,1.26,-34.28,6.70,124.87
45003,"Aiken County, South Carolina",62.3,45.96,1.41,-25.60,6.86,95.54
45005,"Allendale County, South Carolina",55.4,84.5,3.16,-5.39 ,6.89,134.11
45007,"Anderson County, South Carolina",75.8,95.8,1.54,-25.62,8.50,145.18
45009,"Bamberg County, South Carolina",54.0,56.58,2.18,-20.14,6.19,100.51
45011,"Barnwell County, South Carolina",74.2,118.65,2.02,-1.33 ,6.90,132.05
45013,"Beaufort County, South Carolina",35.3,16.61,1.03,-48.99,5.23,84.54
45015,"Berkeley County, South Carolina",71.2,49.61,1.55,-30.66,7.84,90.28
45017,"Calhoun County, South Carolina",48.6,51.53,2.09,-32.31,7.50,106.13
45019,"Charleston County, South Carolina",52.1,25.14,1.26,-43.82,6.59,68.09
45021,"Cherokee County, South Carolina",84.6,107.64,1.83,-25.83,5.40,85.93
45023,"Chester County, South Carolina",77.9,106.37,2.20,-29.93,5.96,91.01
45025,"Chesterfield County, South Carolina",74.7,113.52,1.97,-26.10,6.93,98.66
45027,"Clarendon County, South Carolina",52.7,64.24,2.02,-35.33,6.69,92.18
45029,"Colleton County, South Carolina",77.9,80.61,2.03,-24.71,7.05,99.64
45031,"Darlington County, South Carolina",89.0,116.59,2.85,-20.04,8.51,111.58
45033,"Dillon County, South Carolina",78.4,77.27,2.36,-25.64,9.08,96.4
45035,"Dorchester County, South Carolina",61.9,36.35,1.56,-25.85,6.56,82.41
45037,"Edgefield County, South Carolina",54.4,36.42,1.38,-51.96,4.91,55.56
45039,"Fairfield County, South Carolina",61.0,37.97,2.46,-36.77,6.49,74.29
45041,"Florence County, South Carolina",76.6,108.97,2.58,-21.76,11.1,142.25
45043,"Georgetown County, South Carolina",53.9,58.12,1.33,-42.08,6.64,85.15
45045,"Greenville County, South Carolina",59.1,50.15,1.29,-39.19,7.21,123.97
45047,"Greenwood County, South Carolina",57.9,70.58,1.35,-29.56,6.78,101.82
45049,"Hampton County, South Carolina",59.4,57.39,2.30,-18.76,6.12,107.71
45051,"Horry County, South Carolina",66.1,88.1,1.07,-43.38,6.88,84.42
45053,"Jasper County, South Carolina",49.0,40.26,1.53,-45.97,5.69,95.11
45055,"Kershaw County, South Carolina",66.0,87.03,1.65,-30.79,6.29,95.19
45057,"Lancaster County, South Carolina",66.3,82.66,1.26,-35.64,6.20,99.18
45059,"Laurens County, South Carolina",84.5,149.84,1.55,-21.11,7.29,138.33
45061,"Lee County, South Carolina",69.6,112.54,2.96,-7.74 ,7.33,140.57
45063,"Lexington County, South Carolina",60.2,32.27,1.32,-18.29,6.83,100.56
45065,"McCormick County, South Carolina",44.8,32.16,1.56,-50.14,5.83,90.72
45067,"Marion County, South Carolina",71.4,101.62,2.52,-19.58,8.51,121.37
45069,"Marlboro County, South Carolina",92.2,151.14,2.92,-12.45,9.61,121.44
45071,"Newberry County, South Carolina",59.9,61.86,1.51,-27.71,5.67,94.42
45073,"Oconee County, South Carolina",66.8,88.66,1.18,-44.96,5.86,113.38
45075,"Orangeburg County, South Carolina",60.5,67,2.96,-5.02 ,7.06,113.98
45077,"Pickens County, South Carolina",74.8,148.33,1.18,-28.85,8.19,156.66
45079,"Richland County, South Carolina",46.9,4.74,1.66,-34.25,6.43,78.03
45081,"Saluda County, South Carolina",53.1,56.21,1.42,-38.62,5.64,85.46
45083,"Spartanburg County, South Carolina",82.2,110.8,1.48,-33.05,7.68,134.42
45085,"Sumter County, South Carolina",68.6,95.38,2.22,-20.96,7.34,98.07
45087,"Union County, South Carolina",90.9,172.64,1.92,-16.70,6.95,130.47
45089,"Williamsburg County, South Carolina",54.0,70.32,2.95,-13.67,7.90,125.27
45091,"York County, South Carolina",69.7,80.34,1.60,-46.47,6.80,93.33
46,South Dakota,54.4,48.98,1.31,-49.86,5.23,121.13
46003,"Aurora County, South Dakota",45.2,17.67,1.09,-55.82,3.61,90.69
46005,"Beadle County, South Dakota",50.0,53.52,1.34,-44.97,5.32,129.2
46007,"Bennett County, South Dakota",69.4,29.08,1.67,-55.22,8.46,134.72
46009,"Bon Homme County, South Dakota",40.8,30.7,1.07,-53.26,3.91,107.56
46011,"Brookings County, South Dakota",44.8,71.06,1.12,-48.38,5.31,138.43
46013,"Brown County, South Dakota",52.3,86.06,1.20,-41.68,4.94,127.67
46015,"Brule County, South Dakota",52.1,54.13,1.21,-50.32,4.51,128.31
46017,"Buffalo County, South Dakota",100.,77.02,2.24,-46.27,12.4,137.49
46019,"Butte County, South Dakota",68.2,46.49,1.34,-51.50,4.53,97.65
46021,"Campbell County, South Dakota",30.4,10.11,0.98,-61.90,3.95,92.34
46023,"Charles Mix County, South Dakota",50.6,24.88,1.36,-55.11,4.88,104.39
46025,"Clark County, South Dakota",48.5,63.68,1.20,-49.17,3.92,107.85
46027,"Clay County, South Dakota",53.4,63.84,1.55,-45.38,5.66,134.76
46029,"Codington County, South Dakota",53.5,76.95,1.72,-41.41,4.15,99.35
46031,"Corson County, South Dakota",54.4,39.18,1.66,-56.27,7.36,118.79
46033,"Custer County, South Dakota",53.8,-0.59,1.46,-54.63,6.05,97.17
46035,"Davison County, South Dakota",48.1,21.97,1.20,-53.23,4.10,99.89
46037,"Day County, South Dakota",50.6,72.74,1.31,-46.91,4.41,113.01
46039,"Deuel County, South Dakota",44.7,75.91,1.10,-56.92,4.24,102.51
46041,"Dewey County, South Dakota",73.6,57.01,1.84,-50.58,11.1,151.85
46043,"Douglas County, South Dakota",49.8,31.06,1.19,-52.74,3.56,99.39
46045,"Edmunds County, South Dakota",41.0,75.11,1.15,-51.26,4.03,124.15
46047,"Fall River County, South Dakota",89.8,21.49,1.75,-49.19,6.60,103.24
46049,"Faulk County, South Dakota",47.2,55,1.12,-55.74,4.34,104.38
46051,"Grant County, South Dakota",56.8,83.19,1.31,-49.60,4.64,106.22
46053,"Gregory County, South Dakota",52.1,57.18,1.57,-44.70,4.75,135.55
46055,"Haakon County, South Dakota",60.3,52.96,1.33,-47.32,4.28,105.91
46057,"Hamlin County, South Dakota",58.2,73.02,1.39,-49.63,5.02,113.86
46059,"Hand County, South Dakota",48.7,58.34,1.11,-54.03,4.34,110.03
46061,"Hanson County, South Dakota",33.3,21.57,0.81,-61.96,3.71,108.28
46063,"Harding County, South Dakota",53.1,29.38,1.13,-59.11,3.67,84.5
46065,"Hughes County, South Dakota",57.5,67.82,1.11,-47.49,4.25,102.49
46067,"Hutchinson County, South Dakota",35.7,22,1.11,-55.06,3.45,103.41
46069,"Hyde County, South Dakota",48.1,41.78,1.18,-51.12,4.25,101.52
46071,"Jackson County, South Dakota",72.8,63.57,1.63,-45.47,7.39,137.79
46073,"Jerauld County, South Dakota",43.2,32.14,1.13,-51.96,4.24,107.94
46075,"Jones County, South Dakota",57.7,35.44,1.25,-51.03,3.89,96.35
46077,"Kingsbury County, South Dakota",48.5,49.83,1.16,-52.11,4.54,114.12
46079,"Lake County, South Dakota",54.9,61.64,1.02,-53.69,4.46,113.27
46081,"Lawrence County, South Dakota",62.5,26.86,1.18,-57.03,4.29,82.53
46083,"Lincoln County, South Dakota",40.2,45.95,0.98,-54.56,5.35,135.24
46085,"Lyman County, South Dakota",59.0,39.4,1.32,-53.47,5.44,110.17
46087,"McCook County, South Dakota",54.1,51.34,1.17,-51.18,4.69,123.5
46089,"McPherson County, South Dakota",33.7,46.94,1.42,-44.72,3.77,118.64
46091,"Marshall County, South Dakota",60.4,88.15,2.03,-39.39,5.75,128.22
46093,"Meade County, South Dakota",70.4,45.96,1.22,-56.17,4.67,91.43
46095,"Mellette County, South Dakota",75.1,42.32,1.65,-51.05,6.81,127.85
46097,"Miner County, South Dakota",46.1,32.51,1.00,-60.80,3.69,81.91
46099,"Minnehaha County, South Dakota",61.9,60.49,1.37,-42.12,6.21,142.85
46101,"Moody County, South Dakota",42.0,47.85,1.12,-52.35,4.93,136.54
46102,"Oglala Lakota County, South Dakota",100.,30.81,2.44,-52.42,14.9,92.8
46103,"Pennington County, South Dakota",49.8,-0.08,1.23,-56.01,5.28,95.88
46105,"Perkins County, South Dakota",56.8,59.44,1.60,-46.71,4.45,118.15
46107,"Potter County, South Dakota",59.0,61.21,1.22,-53.17,4.14,101.86
46109,"Roberts County, South Dakota",47.1,55.23,1.46,-51.68,6.34,123.28
46111,"Sanborn County, South Dakota",49.7,16.57,1.04,-61.19,3.87,83.43
46115,"Spink County, South Dakota",61.1,96.95,1.27,-45.16,4.65,121.96
46117,"Stanley County, South Dakota",71.0,34.9,1.11,-58.54,4.16,76.72
46119,"Sully County, South Dakota",38.6,23.55,0.93,-58.74,3.64,89.01
46121,"Todd County, South Dakota",95.6,59.06,2.28,-49.61,12.6,125.84
46123,"Tripp County, South Dakota",45.5,42.69,1.48,-47.23,4.94,124.27
46125,"Turner County, South Dakota",48.3,64.07,1.34,-45.90,5.00,142.87
46127,"Union County, South Dakota",51.9,48.01,0.96,-60.96,5.07,110.3
46129,"Walworth County, South Dakota",49.8,43.52,1.48,-48.41,4.79,107.28
46135,"Yankton County, South Dakota",47.7,73.31,1.58,-36.74,4.31,127.01
46137,"Ziebach County, South Dakota",57.5,30.29,1.42,-61.33,7.10,97.45
47,Tennessee,66.3,58.43,1.19,-40.59,5.72,110.34
47001,"Anderson County, Tennessee",70.7,48.85,0.88,-48.14,5.62,99.49
47003,"Bedford County, Tennessee",74.0,107.23,0.91,-36.89,6.34,145.27
47005,"Benton County, Tennessee",70.8,109.07,0.96,-35.86,5.02,117.08
47007,"Bledsoe County, Tennessee",80.7,52.19,1.00,-46.68,5.41,104.04
47009,"Blount County, Tennessee",65.6,94.6,0.99,-44.34,6.33,117.9
47011,"Bradley County, Tennessee",66.9,67.75,0.95,-43.12,5.17,115.45
47013,"Campbell County, Tennessee",95.0,63.86,1.00,-51.18,4.70,99.61
47015,"Cannon County, Tennessee",66.1,49.51,1.15,-34.59,5.98,132.97
47017,"Carroll County, Tennessee",61.9,57.73,1.10,-35.72,5.06,99.3
47019,"Carter County, Tennessee",73.5,75.96,1.26,-42.11,4.36,81.78
47021,"Cheatham County, Tennessee",79.6,70.81,1.11,-42.97,5.92,122.95
47023,"Chester County, Tennessee",56.9,74.82,0.93,-34.63,4.75,111.5
47025,"Claiborne County, Tennessee",86.9,84.63,1.20,-48.43,4.75,105.75
47027,"Clay County, Tennessee",82.7,105.23,1.04,-52.46,5.15,104.25
47029,"Cocke County, Tennessee",74.8,75.49,1.09,-54.07,4.61,75.28
47031,"Coffee County, Tennessee",81.1,83.99,1.05,-32.97,6.47,131.55
47033,"Crockett County, Tennessee",56.4,32.98,1.62,-29.60,5.43,88.67
47035,"Cumberland County, Tennessee",54.8,49.33,0.83,-49.33,5.75,118.94
47037,"Davidson County, Tennessee",57.0,32.26,1.35,-43.68,6.18,118.19
47039,"Decatur County, Tennessee",59.6,75.63,0.94,-38.92,5.15,112.38
47041,"DeKalb County, Tennessee",80.0,86.84,1.31,-32.63,6.37,144.7
47043,"Dickson County, Tennessee",67.2,75.9,0.92,-42.74,6.62,125.53
47045,"Dyer County, Tennessee",78.7,66.46,1.60,-17.98,6.67,106.23
47047,"Fayette County, Tennessee",49.6,48.28,1.34,-54.71,4.46,70.97
47049,"Fentress County, Tennessee",111.,96.78,1.09,-50.16,5.27,92.48
47051,"Franklin County, Tennessee",65.6,69.67,0.96,-43.57,5.35,108.23
47053,"Gibson County, Tennessee",66.4,57.28,1.78,-24.60,5.56,91.59
47055,"Giles County, Tennessee",69.8,92.73,1.30,-31.68,7.34,155.88
47057,"Grainger County, Tennessee",86.9,91.92,1.05,-48.86,5.37,106.71
47059,"Greene County, Tennessee",77.4,97.16,1.18,-49.62,4.29,85.26
47061,"Grundy County, Tennessee",107.,89.79,1.35,-25.05,5.27,121.43
47063,"Hamblen County, Tennessee",88.4,130.7,1.23,-46.15,4.43,86.83
47065,"Hamilton County, Tennessee",64.5,62.27,1.15,-41.11,6.51,130.01
47067,"Hancock County, Tennessee",91.6,107.11,1.27,-48.00,4.97,117
47069,"Hardeman County, Tennessee",63.6,86.75,1.94,-24.94,4.68,100.89
47071,"Hardin County, Tennessee",62.8,82.44,0.92,-33.13,5.06,116.17
47073,"Hawkins County, Tennessee",74.8,69.54,1.05,-50.87,5.33,105.47
47075,"Haywood County, Tennessee",57.3,53.75,2.18,-31.14,5.73,95.68
47077,"Henderson County, Tennessee",57.4,62.8,1.10,-36.09,4.70,91.87
47079,"Henry County, Tennessee",68.5,104.08,0.98,-37.21,4.33,96.13
47081,"Hickman County, Tennessee",79.9,76.46,1.11,-33.40,7.61,136.78
47083,"Houston County, Tennessee",92.3,90.47,1.03,-40.43,6.05,110.86
47085,"Humphreys County, Tennessee",81.6,90.65,0.98,-36.09,7.03,129.11
47087,"Jackson County, Tennessee",100.,153.06,0.92,-45.26,5.37,124.19
47089,"Jefferson County, Tennessee",69.0,95.44,1.03,-43.27,5.99,123.92
47091,"Johnson County, Tennessee",76.8,66.88,1.15,-46.27,4.53,87.07
47093,"Knox County, Tennessee",70.7,66.85,0.85,-46.89,5.91,122.85
47095,"Lake County, Tennessee",109.,102.91,2.31,2.97 (,6.06,106.44
47097,"Lauderdale County, Tennessee",75.3,44.46,1.96,-26.36,5.61,87.23
47099,"Lawrence County, Tennessee",70.6,61.7,0.94,-34.63,6.04,129.67
47101,"Lewis County, Tennessee",69.4,42.42,0.88,-43.19,6.84,116.94
47103,"Lincoln County, Tennessee",52.5,72.76,1.02,-38.69,5.51,127.05
47105,"Loudon County, Tennessee",53.0,56.54,0.80,-52.22,5.60,98.94
47107,"McMinn County, Tennessee",69.8,112.71,1.19,-35.55,4.67,118.69
47109,"McNairy County, Tennessee",76.5,119.24,1.03,-25.16,4.17,109.58
47111,"Macon County, Tennessee",98.4,128.52,0.97,-42.49,5.24,109.15
47113,"Madison County, Tennessee",52.4,22.63,1.43,-35.65,5.09,93.64
47115,"Marion County, Tennessee",83.7,87.93,1.09,-37.38,4.84,107.4
47117,"Marshall County, Tennessee",72.8,100.05,1.00,-36.47,7.24,154.48
47119,"Maury County, Tennessee",70.9,53.67,1.10,-41.46,7.91,132.19
47121,"Meigs County, Tennessee",89.0,96.84,1.13,-35.21,5.01,123.52
47123,"Monroe County, Tennessee",69.9,80.59,1.14,-44.24,5.19,110.54
47125,"Montgomery County, Tennessee",80.6,81.34,1.72,-39.46,6.61,108.47
47127,"Moore County, Tennessee",57.1,65.02,0.75,-43.79,4.43,104.21
47129,"Morgan County, Tennessee",98.5,47.13,1.08,-50.13,4.75,82.66
47131,"Obion County, Tennessee",76.8,83.97,1.35,-17.02,5.48,115.75
47133,"Overton County, Tennessee",85.7,98.02,1.15,-47.06,5.04,97.12
47135,"Perry County, Tennessee",70.1,79.97,0.93,-39.63,5.93,120.19
47137,"Pickett County, Tennessee",85.9,96.16,0.93,-51.42,4.31,91.87
47139,"Polk County, Tennessee",82.3,97.74,1.22,-39.07,5.32,122.15
47141,"Putnam County, Tennessee",77.0,90.01,1.02,-42.38,6.46,126.55
47143,"Rhea County, Tennessee",85.4,94.34,1.09,-39.47,5.60,117.09
47145,"Roane County, Tennessee",76.0,79.82,0.85,-44.86,6.07,127.43
47147,"Robertson County, Tennessee",70.8,89.25,1.12,-43.55,4.84,102.93
47149,"Rutherford County, Tennessee",63.3,48.96,0.93,-39.70,6.13,129.45
47151,"Scott County, Tennessee",115.,80.44,1.19,-45.63,5.03,96.93
47153,"Sequatchie County, Tennessee",82.4,85.83,1.07,-41.17,4.68,110.97
47155,"Sevier County, Tennessee",59.9,73.89,0.90,-46.36,5.01,101.37
47157,"Shelby County, Tennessee",50.1,16.2,1.78,-22.30,5.88,97.43
